path,track_id,folder,label,class_name
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/CtcmYF7mufk.wav,CtcmYF7mufk,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/CtcmYF7mufk.wav,CtcmYF7mufk,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/CuUu6L5hhMs.wav,CuUu6L5hhMs,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/CuUu6L5hhMs.wav,CuUu6L5hhMs,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/CudxWnS7ukw.wav,CudxWnS7ukw,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/CudxWnS7ukw.wav,CudxWnS7ukw,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/CwHSb1NOi4c.wav,CwHSb1NOi4c,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/CwHSb1NOi4c.wav,CwHSb1NOi4c,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/CwImmV7q1MY.wav,CwImmV7q1MY,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/CwImmV7q1MY.wav,CwImmV7q1MY,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/Cwbtn_h6TP8.wav,Cwbtn_h6TP8,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/Cwbtn_h6TP8.wav,Cwbtn_h6TP8,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/CwmUMySSNQc.wav,CwmUMySSNQc,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/CwmUMySSNQc.wav,CwmUMySSNQc,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/CxTFgimfNfA.wav,CxTFgimfNfA,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/CxTFgimfNfA.wav,CxTFgimfNfA,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/CxgVq6eovRU.wav,CxgVq6eovRU,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/CxgVq6eovRU.wav,CxgVq6eovRU,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/Cy3HWnwMLyI.wav,Cy3HWnwMLyI,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/Cy3HWnwMLyI.wav,Cy3HWnwMLyI,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/CyFsI_EYFQQ.wav,CyFsI_EYFQQ,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/CyFsI_EYFQQ.wav,CyFsI_EYFQQ,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/CyiPyjYX6AE.wav,CyiPyjYX6AE,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/CyiPyjYX6AE.wav,CyiPyjYX6AE,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/CzHZNJEV-3o.wav,CzHZNJEV-3o,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/CzHZNJEV-3o.wav,CzHZNJEV-3o,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/CzMNiypg1I8.wav,CzMNiypg1I8,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/CzMNiypg1I8.wav,CzMNiypg1I8,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/Czbi1u-gwUU.wav,Czbi1u-gwUU,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/Czbi1u-gwUU.wav,Czbi1u-gwUU,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/D-PxXM2I5gY.wav,D-PxXM2I5gY,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/D-PxXM2I5gY.wav,D-PxXM2I5gY,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/D-p9s8y2z_U.wav,D-p9s8y2z_U,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/D-p9s8y2z_U.wav,D-p9s8y2z_U,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/D0L-M4trkpw.wav,D0L-M4trkpw,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/D0L-M4trkpw.wav,D0L-M4trkpw,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/D2w3qHmJrdU.wav,D2w3qHmJrdU,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/D2w3qHmJrdU.wav,D2w3qHmJrdU,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/D3FyfFIKLVc.wav,D3FyfFIKLVc,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/D3FyfFIKLVc.wav,D3FyfFIKLVc,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/D3f5VIJYR7M.wav,D3f5VIJYR7M,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/D3f5VIJYR7M.wav,D3f5VIJYR7M,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/D3ht_xXl5S0.wav,D3ht_xXl5S0,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/D3ht_xXl5S0.wav,D3ht_xXl5S0,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/D3q_stCeCA8.wav,D3q_stCeCA8,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/D3q_stCeCA8.wav,D3q_stCeCA8,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/D4GVgBX1eYc.wav,D4GVgBX1eYc,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/D4GVgBX1eYc.wav,D4GVgBX1eYc,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/D4ccFYk3bhU.wav,D4ccFYk3bhU,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/D4ccFYk3bhU.wav,D4ccFYk3bhU,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/D644BWAUOXo.wav,D644BWAUOXo,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/D644BWAUOXo.wav,D644BWAUOXo,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/D6xrH93lnoc.wav,D6xrH93lnoc,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/D6xrH93lnoc.wav,D6xrH93lnoc,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/D712KM8PE3I.wav,D712KM8PE3I,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/D712KM8PE3I.wav,D712KM8PE3I,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/D7Cvisf3jf8.wav,D7Cvisf3jf8,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/D7Cvisf3jf8.wav,D7Cvisf3jf8,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/D7pjR9cQChM.wav,D7pjR9cQChM,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/D7pjR9cQChM.wav,D7pjR9cQChM,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/D7z2Q-hH25s.wav,D7z2Q-hH25s,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/D7z2Q-hH25s.wav,D7z2Q-hH25s,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/D8-x1T8M4gk.wav,D8-x1T8M4gk,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/D8-x1T8M4gk.wav,D8-x1T8M4gk,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/D8zK7PHIkgA.wav,D8zK7PHIkgA,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/D8zK7PHIkgA.wav,D8zK7PHIkgA,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/D9893od03Sc.wav,D9893od03Sc,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/D9893od03Sc.wav,D9893od03Sc,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/D9TuP8PKD6M.wav,D9TuP8PKD6M,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/D9TuP8PKD6M.wav,D9TuP8PKD6M,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DA3fNvbZoBM.wav,DA3fNvbZoBM,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DA3fNvbZoBM.wav,DA3fNvbZoBM,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DA8lw6Mq0DY.wav,DA8lw6Mq0DY,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DA8lw6Mq0DY.wav,DA8lw6Mq0DY,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DAPGvg8qOAU.wav,DAPGvg8qOAU,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DAPGvg8qOAU.wav,DAPGvg8qOAU,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DAX9uKYlDvw.wav,DAX9uKYlDvw,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DAX9uKYlDvw.wav,DAX9uKYlDvw,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DB38NRSHw9A.wav,DB38NRSHw9A,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DB38NRSHw9A.wav,DB38NRSHw9A,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DC0C-KO9EJk.wav,DC0C-KO9EJk,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DC0C-KO9EJk.wav,DC0C-KO9EJk,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DCFrCX4HPO8.wav,DCFrCX4HPO8,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DCFrCX4HPO8.wav,DCFrCX4HPO8,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DDZlMjb-0i4.wav,DDZlMjb-0i4,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DDZlMjb-0i4.wav,DDZlMjb-0i4,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DE6bdmnmPtg.wav,DE6bdmnmPtg,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DE6bdmnmPtg.wav,DE6bdmnmPtg,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DEnayQZiPGc.wav,DEnayQZiPGc,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DEnayQZiPGc.wav,DEnayQZiPGc,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DG5d4megH8g.wav,DG5d4megH8g,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DG5d4megH8g.wav,DG5d4megH8g,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DGON0D8E17Q.wav,DGON0D8E17Q,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DGON0D8E17Q.wav,DGON0D8E17Q,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DGbMEkQerYs.wav,DGbMEkQerYs,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DGbMEkQerYs.wav,DGbMEkQerYs,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DGlP6oTqe5Y.wav,DGlP6oTqe5Y,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DGlP6oTqe5Y.wav,DGlP6oTqe5Y,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DHDn79ee98Q.wav,DHDn79ee98Q,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DHDn79ee98Q.wav,DHDn79ee98Q,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DHo1z0_ZUNA.wav,DHo1z0_ZUNA,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DHo1z0_ZUNA.wav,DHo1z0_ZUNA,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DJHEBMNPc-A.wav,DJHEBMNPc-A,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DJHEBMNPc-A.wav,DJHEBMNPc-A,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DKBbLySEGic.wav,DKBbLySEGic,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DKBbLySEGic.wav,DKBbLySEGic,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DKflAAykh6A.wav,DKflAAykh6A,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DKflAAykh6A.wav,DKflAAykh6A,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DLDZrtwyY_Y.wav,DLDZrtwyY_Y,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DLDZrtwyY_Y.wav,DLDZrtwyY_Y,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DLJGT99uEh4.wav,DLJGT99uEh4,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DLJGT99uEh4.wav,DLJGT99uEh4,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DMwvY--3XD0.wav,DMwvY--3XD0,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DMwvY--3XD0.wav,DMwvY--3XD0,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DNYDyXn6qso.wav,DNYDyXn6qso,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DNYDyXn6qso.wav,DNYDyXn6qso,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DO8Db_i7IVc.wav,DO8Db_i7IVc,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DO8Db_i7IVc.wav,DO8Db_i7IVc,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DOb8htND5_o.wav,DOb8htND5_o,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DOb8htND5_o.wav,DOb8htND5_o,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DP2vmsftZHY.wav,DP2vmsftZHY,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DP2vmsftZHY.wav,DP2vmsftZHY,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DP72GDe6AAs.wav,DP72GDe6AAs,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DP72GDe6AAs.wav,DP72GDe6AAs,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DPW5M1FYxu4.wav,DPW5M1FYxu4,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DPW5M1FYxu4.wav,DPW5M1FYxu4,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DQ_gcdLhAsY.wav,DQ_gcdLhAsY,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DQ_gcdLhAsY.wav,DQ_gcdLhAsY,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DQrdOgRb-oA.wav,DQrdOgRb-oA,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DQrdOgRb-oA.wav,DQrdOgRb-oA,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DQzg3cZeYSw.wav,DQzg3cZeYSw,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DQzg3cZeYSw.wav,DQzg3cZeYSw,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DRU-IFx-7yQ.wav,DRU-IFx-7yQ,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DRU-IFx-7yQ.wav,DRU-IFx-7yQ,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DTkKGYCRMlc.wav,DTkKGYCRMlc,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DTkKGYCRMlc.wav,DTkKGYCRMlc,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DTnCrtCro44.wav,DTnCrtCro44,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DTnCrtCro44.wav,DTnCrtCro44,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DU3Vlaa8rU0.wav,DU3Vlaa8rU0,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DU3Vlaa8rU0.wav,DU3Vlaa8rU0,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DU5pD63Pv30.wav,DU5pD63Pv30,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DU5pD63Pv30.wav,DU5pD63Pv30,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DUNOn71oGCw.wav,DUNOn71oGCw,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DUNOn71oGCw.wav,DUNOn71oGCw,musicldm,2,MusicLDM
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/MusicGen_medium/DUmXpq-Cksg.wav,DUmXpq-Cksg,MusicGen_medium,1,MusicGen
/content/drive/MyDrive/Colab Notebooks/Education/ProgMathsAI/Datasets/Fake Music Caps/musicldm/DUmXpq-Cksg.wav,DUmXpq-Cksg,musicldm,2,MusicLDM
